,amount,date,formatted_date,type,ticker,numerator,denominator,splitRatio
1438,0.115,1248440400,2009-07-24,DIVIDEND,WEGE3,,,
1439,0.065,1332334800,2012-03-21,DIVIDEND,WEGE3,,,
1440,0.058139,1474894800,2016-09-26,DIVIDEND,WEGE3,,,
1441,0.065,1340802000,2012-06-27,DIVIDEND,WEGE3,,,
1442,0.207647,1424869200,2015-02-25,DIVIDEND,WEGE3,,,
1443,0.038235,1577102400,2019-12-23,DIVIDEND,WEGE3,,,
1444,0.083529,1427288400,2015-03-25,DIVIDEND,WEGE3,,,
1445,0.046411,1553518800,2019-03-25,DIVIDEND,WEGE3,,,
1446,0.141,1234875600,2009-02-17,DIVIDEND,WEGE3,,,
1447,0.042882,1561986000,2019-07-01,DIVIDEND,WEGE3,,,
1448,0.036303,1470056400,2016-08-01,DIVIDEND,WEGE3,,,
1449,0.0765,1418817600,2014-12-17,DIVIDEND,WEGE3,,,
1450,0.054118,1443013200,2015-09-23,DIVIDEND,WEGE3,,,
1451,0.163,1216731600,2008-07-22,DIVIDEND,WEGE3,,,
1452,0.040882,1569243600,2019-09-23,DIVIDEND,WEGE3,,,
1453,0.068235,1300885200,2011-03-23,DIVIDEND,WEGE3,,,
1454,0.048824,1435150800,2015-06-24,DIVIDEND,WEGE3,,,
1455,0.263001,1393419600,2014-02-26,DIVIDEND,WEGE3,,,
1456,0.083529,1395838800,2014-03-26,DIVIDEND,WEGE3,,,
1457,0.051411,1545825600,2018-12-26,DIVIDEND,WEGE3,,,
1458,0.063689,1488373200,2017-03-01,DIVIDEND,WEGE3,,,
1459,0.082999,1438174800,2015-07-29,DIVIDEND,WEGE3,,,
1460,0.05247,1522069200,2018-03-26,DIVIDEND,WEGE3,,,
1461,0.039176,1530536400,2018-07-02,DIVIDEND,WEGE3,,,
1462,0.129,1203512400,2008-02-20,DIVIDEND,WEGE3,,,
1463,0.089102,1564405200,2019-07-29,DIVIDEND,WEGE3,,,
1464,0.084706,1387368000,2013-12-18,DIVIDEND,WEGE3,,,
1465,0.0718,1411563600,2014-09-24,DIVIDEND,WEGE3,,,
1466,0.057058,1513598400,2017-12-18,DIVIDEND,WEGE3,,,
1467,0.039294,1537794000,2018-09-24,DIVIDEND,WEGE3,,,
1468,0.097,1311339600,2011-07-22,DIVIDEND,WEGE3,,,
1469,0.070588,1403701200,2014-06-25,DIVIDEND,WEGE3,,,
1470,0.05,1277902800,2010-06-30,DIVIDEND,WEGE3,,,
1471,,1524661200,2018-04-25,SPLIT,WEGE3,13.0,10.0,10/13
1472,,1398344400,2014-04-24,SPLIT,WEGE3,13.0,10.0,10/13
1473,,1427893200,2015-04-01,SPLIT,WEGE3,2.0,1.0,1/2
1474,0.049,1209128400,2008-04-25,DIVIDEND,ETER3,,,
1475,0.067,1427202000,2015-03-24,DIVIDEND,ETER3,,,
1476,0.136,1377003600,2013-08-20,DIVIDEND,ETER3,,,
1477,0.159,1268053200,2010-03-08,DIVIDEND,ETER3,,,
1478,0.138,1272459600,2010-04-28,DIVIDEND,ETER3,,,
1479,0.138,1288872000,2010-11-04,DIVIDEND,ETER3,,,
1480,0.05,1438866000,2015-08-06,DIVIDEND,ETER3,,,
1481,0.21,1204203600,2008-02-28,DIVIDEND,ETER3,,,
1482,0.136,1352203200,2012-11-06,DIVIDEND,ETER3,,,
1483,0.136,1363698000,2013-03-19,DIVIDEND,ETER3,,,
1484,0.146,1242133200,2009-05-12,DIVIDEND,ETER3,,,
1485,0.104,1305032400,2011-05-10,DIVIDEND,ETER3,,,
1486,0.134,1313586000,2011-08-17,DIVIDEND,ETER3,,,
1487,0.139,1395752400,2014-03-25,DIVIDEND,ETER3,,,
1488,0.033,1419940800,2014-12-30,DIVIDEND,ETER3,,,
1489,0.125,1345554000,2012-08-21,DIVIDEND,ETER3,,,
1490,0.2,1408453200,2014-08-19,DIVIDEND,ETER3,,,
1491,0.056,1249563600,2009-08-06,DIVIDEND,ETER3,,,
1492,0.161,1256904000,2009-10-30,DIVIDEND,ETER3,,,
1493,0.2,1400590800,2014-05-20,DIVIDEND,ETER3,,,
1494,0.1,1416312000,2014-11-18,DIVIDEND,ETER3,,,
1495,0.237,1300194000,2011-03-15,DIVIDEND,ETER3,,,
1496,0.136,1367326800,2013-04-30,DIVIDEND,ETER3,,,
1497,0.044,1450353600,2015-12-17,DIVIDEND,ETER3,,,
1498,0.1,1432645200,2015-05-26,DIVIDEND,ETER3,,,
1499,0.134,1332248400,2012-03-20,DIVIDEND,ETER3,,,
1500,0.135,1383652800,2013-11-05,DIVIDEND,ETER3,,,
1501,0.164,1320753600,2011-11-08,DIVIDEND,ETER3,,,
1502,0.134,1336482000,2012-05-08,DIVIDEND,ETER3,,,
1503,0.2,1282050000,2010-08-17,DIVIDEND,ETER3,,,
1504,0.044,1446724800,2015-11-05,DIVIDEND,ETER3,,,
1505,0.061,1388059200,2013-12-26,DIVIDEND,ETER3,,,
1506,0.2,1236258000,2009-03-05,DIVIDEND,ETER3,,,
1507,,1177592400,2007-04-26,SPLIT,ETER3,2.0,1.0,1/2
1508,,1087218000,2004-06-14,SPLIT,ETER3,1.0,100.0,100/1
1509,,1117630800,2005-06-01,SPLIT,ETER3,4.0,1.0,1/4
1510,,1411736400,2014-09-26,SPLIT,ETER3,2.0,1.0,1/2
1511,,1540814400,2018-10-29,SPLIT,ETER3,1.0,6.0,6/1
1512,0.04153,1557234000,2019-05-07,DIVIDEND,EUCA3,,,
1513,0.053458,1493211600,2017-04-26,DIVIDEND,EUCA4,,,
1514,0.045684,1557234000,2019-05-07,DIVIDEND,EUCA4,,,
1515,0.006627,1304686800,2011-05-06,DIVIDEND,EUCA4,,,
1516,0.008108,1461070800,2016-04-19,DIVIDEND,EUCA4,,,
1517,0.066593,1525266000,2018-05-02,DIVIDEND,EUCA4,,,
1518,0.038036,1428930000,2015-04-13,DIVIDEND,EUCA4,,,
1519,0.037141,1334667600,2012-04-17,DIVIDEND,EUCA4,,,
1520,0.190493,1356696000,2012-12-28,DIVIDEND,EUCA4,,,
1521,0.20494,1388145600,2013-12-27,DIVIDEND,EUCA4,,,
1522,,1185541200,2007-07-27,SPLIT,EUCA4,1.0,10.0,10/1
1523,0.244051,1304083800,2011-04-29,DIVIDEND,FBMC4,,,
1524,1.54538,1388068200,2013-12-26,DIVIDEND,FBMC4,,,
1525,0.363426,1365687000,2013-04-11,DIVIDEND,FBMC4,,,
1526,0.2543,1335360600,2012-04-25,DIVIDEND,FBMC4,,,
1527,,1194445800,2007-11-07,SPLIT,FBMC4,1.0,1000.0,1000/1
1528,0.039723,1556803800,2019-05-02,DIVIDEND,FIGE3,,,
1529,0.065137,1493731800,2017-05-02,DIVIDEND,FIGE4,,,
1530,0.043695,1556803800,2019-05-02,DIVIDEND,FIGE4,,,
1531,0.03296,1304343000,2011-05-02,DIVIDEND,FIGE4,,,
1532,0.0323,1367328600,2013-04-30,DIVIDEND,FIGE4,,,
1533,0.03977,1335965400,2012-05-02,DIVIDEND,FIGE4,,,
1534,0.03116,1399037400,2014-05-02,DIVIDEND,FIGE4,,,
1535,0.059029,1462195800,2016-05-02,DIVIDEND,FIGE4,,,
1536,0.05012,1525095000,2018-04-30,DIVIDEND,FIGE4,,,
1537,0.07,1277989200,2010-07-01,DIVIDEND,FJTA4,,,
1538,0.0352285,1353499200,2012-11-21,DIVIDEND,FJTA4,,,
1539,0.002,1304341200,2011-05-02,DIVIDEND,FJTA4,,,
1540,0.07,1345208400,2012-08-17,DIVIDEND,FJTA4,,,
1541,0.0270725,1367240400,2013-04-29,DIVIDEND,FJTA4,,,
1542,,1310043600,2011-07-07,SPLIT,FJTA4,29.0,21.0,21/29
1543,,1083589200,2004-05-03,SPLIT,FJTA4,1.0,1000.0,1000/1
1544,,1304341200,2011-05-02,SPLIT,FJTA4,11.0,10.0,10/11
1545,,1421755200,2015-01-20,SPLIT,FJTA4,1.0,11.0,11/1
1546,0.002,1272891600,2010-05-03,DIVIDEND,FJTA3,,,
1547,0.002,1304341200,2011-05-02,DIVIDEND,FJTA3,,,
1548,0.07,1345208400,2012-08-17,DIVIDEND,FJTA3,,,
1549,0.0270725,1367240400,2013-04-29,DIVIDEND,FJTA3,,,
1550,,1310043600,2011-07-07,SPLIT,FJTA3,29.0,21.0,21/29
1551,,1083589200,2004-05-03,SPLIT,FJTA3,1.0,1000.0,1000/1
1552,,1240923600,2009-04-28,SPLIT,FJTA3,11.0,10.0,10/11
1553,,1272891600,2010-05-03,SPLIT,FJTA3,1.0,1.0,1/1
1554,,1304341200,2011-05-02,SPLIT,FJTA3,11.0,10.0,10/11
1555,,1421755200,2015-01-20,SPLIT,FJTA3,1.0,11.0,11/1
1556,0.188598,1557147600,2019-05-06,DIVIDEND,FRAS3,,,
1557,0.064,1435755600,2015-07-01,DIVIDEND,FRAS3,,,
1558,0.03747,1418040000,2014-12-08,DIVIDEND,FRAS3,,,
1559,0.0575875,1276606800,2010-06-15,DIVIDEND,FRAS3,,,
1560,0.08365,1213794000,2008-06-18,DIVIDEND,FRAS3,,,
1561,0.0146598,1365166800,2013-04-05,DIVIDEND,FRAS3,,,
1562,0.04231,1208437200,2008-04-17,DIVIDEND,FRAS3,,,
1563,0.11651,1545048000,2018-12-17,DIVIDEND,FRAS3,,,
1564,0.031639,1482235200,2016-12-20,DIVIDEND,FRAS3,,,
1565,0.033078,1460379600,2016-04-11,DIVIDEND,FRAS3,,,
1566,0.04293,1468846800,2016-07-18,DIVIDEND,FRAS3,,,
1567,0.050719,1493989200,2017-05-05,DIVIDEND,FRAS3,,,
1568,0.1233,1498222800,2017-06-23,DIVIDEND,FRAS3,,,
1569,0.020691,1397653200,2014-04-16,DIVIDEND,FRAS3,,,
1570,0.0256807,1333026000,2012-03-29,DIVIDEND,FRAS3,,,
1571,0.11475,1530190800,2018-06-28,DIVIDEND,FRAS3,,,
1572,0.0479,1449835200,2015-12-11,DIVIDEND,FRAS3,,,
1573,0.06098,1270731600,2010-04-08,DIVIDEND,FRAS3,,,
1574,0.08623,1227787200,2008-11-27,DIVIDEND,FRAS3,,,
1575,0.03777,1564405200,2019-07-29,DIVIDEND,FRAS3,,,
1576,0.033078,1461762000,2016-04-27,DIVIDEND,FRAS3,,,
1577,0.07227,1576584000,2019-12-17,DIVIDEND,FRAS3,,,
1578,0.06825,1403614800,2014-06-24,DIVIDEND,FRAS3,,,
1579,0.1223,1513771200,2017-12-20,DIVIDEND,FRAS3,,,
1580,0.0256668,1303131600,2011-04-18,DIVIDEND,FRAS3,,,
1581,0.020691,1429189200,2015-04-16,DIVIDEND,FRAS3,,,
1582,,1270731600,2010-04-08,SPLIT,FRAS3,3.0,2.0,2/3
1583,,1397566800,2014-04-15,SPLIT,FRAS3,5.0,4.0,4/5
1584,0.110974,1478606400,2016-11-08,DIVIDEND,TUPY3,,,
1585,0.260096,1534251600,2018-08-14,DIVIDEND,TUPY3,,,
1586,0.953686,1553086800,2019-03-20,DIVIDEND,TUPY3,,,
1587,0.00029,1241010000,2009-04-29,DIVIDEND,TUPY3,,,
1588,0.00051,1272546000,2010-04-29,DIVIDEND,TUPY3,,,
1589,0.346795,1503320400,2017-08-21,DIVIDEND,TUPY3,,,
1590,0.260096,1526389200,2018-05-15,DIVIDEND,TUPY3,,,
1591,0.346872,1542110400,2018-11-13,DIVIDEND,TUPY3,,,
1592,0.00028,1209733200,2008-05-02,DIVIDEND,TUPY3,,,
1593,0.40661,1304341200,2011-05-02,DIVIDEND,TUPY3,,,
1594,0.63832,1335963600,2012-05-02,DIVIDEND,TUPY3,,,
1595,0.346795,1497445200,2017-06-14,DIVIDEND,TUPY3,,,
1596,0.176108,1418904000,2014-12-18,DIVIDEND,TUPY3,,,
1597,0.110974,1491310800,2017-04-04,DIVIDEND,TUPY3,,,
1598,0.346895,1511265600,2017-11-21,DIVIDEND,TUPY3,,,
1599,0.173397,1558530000,2019-05-22,DIVIDEND,TUPY3,,,
1600,0.0641504,1366030800,2013-04-15,DIVIDEND,TUPY3,,,
1601,0.174417,1397480400,2014-04-14,DIVIDEND,TUPY3,,,
1602,0.300725,1470920400,2016-08-11,DIVIDEND,TUPY3,,,
1603,0.742212,1439557200,2015-08-14,DIVIDEND,TUPY3,,,
1604,0.346817,1521464400,2018-03-19,DIVIDEND,TUPY3,,,
1605,,1279630800,2010-07-20,SPLIT,TUPY3,1.0,1000.0,1000/1
1606,,1360756800,2013-02-13,SPLIT,TUPY3,2.0,1.0,1/2
1607,0.000526,1461762000,2016-04-27,DIVIDEND,VVAR3,,,
1608,0.011935,1524834000,2018-04-27,DIVIDEND,VVAR3,,,
1609,0.644255,1380286800,2013-09-27,DIVIDEND,VVAR3,,,
1610,0.002066,1473771600,2016-09-13,DIVIDEND,VVAR3,,,
1611,0.027035,1513598400,2017-12-18,DIVIDEND,VVAR3,,,
1612,0.347322,1209560400,2008-04-30,DIVIDEND,VVAR3,,,
1613,0.17253,1429880400,2015-04-24,DIVIDEND,VVAR3,,,
1614,0.014536,1366030800,2013-04-15,DIVIDEND,VVAR3,,,
1615,,1199707200,2008-01-07,SPLIT,VVAR3,1.0,1.0,1/1
1616,,1014987600,2002-03-01,SPLIT,VVAR3,1.0,1.0,1/1
1617,,1385380800,2013-11-25,SPLIT,VVAR3,4.0,1.0,1/4
1618,,1444741200,2015-10-13,SPLIT,HETA4,1.0,30.0,30/1
1619,,1444741200,2015-10-13,SPLIT,HETA3,1.0,30.0,30/1
1620,,1439472600,2015-08-13,SPLIT,HOOT3,1.0,10.0,10/1
1621,,1439470800,2015-08-13,SPLIT,HOOT4,1.0,10.0,10/1
1622,0.102,1276174800,2010-06-10,DIVIDEND,ROMI3,,,
1623,0.1268,1213275600,2008-06-12,DIVIDEND,ROMI3,,,
1624,0.1393,1228996800,2008-12-11,DIVIDEND,ROMI3,,,
1625,0.1,1316091600,2011-09-15,DIVIDEND,ROMI3,,,
1626,0.102,1284642000,2010-09-16,DIVIDEND,ROMI3,,,
1627,0.022619,1458738000,2016-03-23,DIVIDEND,ROMI3,,,
1628,0.25,1577361600,2019-12-26,DIVIDEND,ROMI3,,,
1629,0.2,1193918400,2007-11-01,DIVIDEND,ROMI3,,,
1630,0.1313,1220533200,2008-09-04,DIVIDEND,ROMI3,,,
1631,0.43,1524574800,2018-04-24,DIVIDEND,ROMI3,,,
1632,0.25,1537275600,2018-09-18,DIVIDEND,ROMI3,,,
1633,0.4,1568725200,2019-09-17,DIVIDEND,ROMI3,,,
1634,0.12,1206018000,2008-03-20,DIVIDEND,ROMI3,,,
1635,0.102,1268917200,2010-03-18,DIVIDEND,ROMI3,,,
1636,0.08,1513252800,2017-12-14,DIVIDEND,ROMI3,,,
1637,0.47,1554123600,2019-04-01,DIVIDEND,ROMI3,,,
1638,0.08,1513684800,2017-12-19,DIVIDEND,ROMI3,,,
1639,0.025,1426683600,2015-03-18,DIVIDEND,ROMI3,,,
1640,0.062303,1521032400,2018-03-14,DIVIDEND,ROMI3,,,
1641,0.00452,1392292800,2014-02-13,DIVIDEND,ROMI3,,,
1642,,1115643600,2005-05-09,SPLIT,ROMI3,2.0,1.0,1/2
1643,,1174654800,2007-03-23,SPLIT,ROMI3,10.0,1.0,1/10
1644,,1462194000,2016-05-02,SPLIT,TXRX4,1.0,10.0,10/1
1645,0.103365,1304427600,2011-05-03,DIVIDEND,INEP3,,,
1646,,1258113600,2009-11-13,SPLIT,INEP3,6.0,1.0,1/6
1647,,1464958800,2016-06-03,SPLIT,INEP3,1.0,20.0,20/1
1648,,1125320400,2005-08-29,SPLIT,INEP3,1.0,10000.0,10000/1
1649,0.113703,1304427600,2011-05-03,DIVIDEND,INEP4,,,
1650,,1464958800,2016-06-03,SPLIT,INEP4,1.0,20.0,20/1
1651,,1125320400,2005-08-29,SPLIT,INEP4,1.0,10.0,10/1
1652,,1258027200,2009-11-12,SPLIT,INEP4,6.0,1.0,1/6
1653,0.015,1480593600,2016-12-01,DIVIDEND,ITSA3,,,
1654,0.014,1221829200,2008-09-19,DIVIDEND,ITSA3,,,
1655,0.015,1456837200,2016-03-01,DIVIDEND,ITSA3,,,
1656,0.3405,1565960400,2019-08-16,DIVIDEND,ITSA3,,,
1657,0.1818,1455883200,2016-02-19,DIVIDEND,ITSA3,,,
1658,0.0115,1196164800,2007-11-27,DIVIDEND,ITSA3,,,
1659,0.014,1214226000,2008-06-23,DIVIDEND,ITSA3,,,
1660,0.014,1314882000,2011-09-01,DIVIDEND,ITSA3,,,
1661,0.006,1203944400,2008-02-25,DIVIDEND,ITSA3,,,
1662,0.015,1346677200,2012-09-03,DIVIDEND,ITSA3,,,
1663,0.014,1322740800,2011-12-01,DIVIDEND,ITSA3,,,
1664,0.015,1338555600,2012-06-01,DIVIDEND,ITSA3,,,
1665,0.015,1472734800,2016-09-01,DIVIDEND,ITSA3,,,
1666,0.051,1187614800,2007-08-20,DIVIDEND,ITSA3,,,
1667,0.196319,1423656000,2015-02-11,DIVIDEND,ITSA3,,,
1668,0.0865,1439470800,2015-08-13,DIVIDEND,ITSA3,,,
1669,0.015,1448971200,2015-12-01,DIVIDEND,ITSA3,,,
1670,0.276,1482494400,2016-12-23,DIVIDEND,ITSA3,,,
1671,0.0363,1230897600,2009-01-02,DIVIDEND,ITSA3,,,
1672,0.015,1464786000,2016-06-01,DIVIDEND,ITSA3,,,
1673,0.012,1190206800,2007-09-19,DIVIDEND,ITSA3,,,
1674,0.015,1425301200,2015-03-02,DIVIDEND,ITSA3,,,
1675,0.02,1575288000,2019-12-02,DIVIDEND,ITSA3,,,
1676,0.02,1559566800,2019-06-03,DIVIDEND,ITSA3,,,
1677,0.1209,1449748800,2015-12-10,DIVIDEND,ITSA3,,,
1678,0.02,1551445200,2019-03-01,DIVIDEND,ITSA3,,,
1679,0.2088,1534770000,2018-08-20,DIVIDEND,ITSA3,,,
1680,0.012,1182517200,2007-06-22,DIVIDEND,ITSA3,,,
1681,0.014,1283346000,2010-09-01,DIVIDEND,ITSA3,,,
1682,0.06086,1281531600,2010-08-11,DIVIDEND,ITSA3,,,
1683,0.00595,1576238400,2019-12-13,DIVIDEND,ITSA3,,,
1684,0.11273,1172667600,2007-02-28,DIVIDEND,ITSA3,,,
1685,0.015,1441112400,2015-09-01,DIVIDEND,ITSA3,,,
1686,0.014,1291204800,2010-12-01,DIVIDEND,ITSA3,,,
1687,0.014,1306933200,2011-06-01,DIVIDEND,ITSA3,,,
1688,0.014,1298984400,2011-03-01,DIVIDEND,ITSA3,,,
1689,0.082,1408021200,2014-08-14,DIVIDEND,ITSA3,,,
1690,0.015,1417435200,2014-12-01,DIVIDEND,ITSA3,,,
1691,0.015,1433163600,2015-06-01,DIVIDEND,ITSA3,,,
1692,0.02,1567429200,2019-09-02,DIVIDEND,ITSA3,,,
1693,0.3111,1550840400,2019-02-22,DIVIDEND,ITSA3,,,
1694,0.66925,1519390800,2018-02-23,DIVIDEND,ITSA3,,,
1695,0.013636,1527858000,2018-06-01,DIVIDEND,ITSA3,,,
1696,0.079,1502802000,2017-08-15,DIVIDEND,ITSA3,,,
1697,0.02,1543838400,2018-12-03,DIVIDEND,ITSA3,,,
1698,0.015,1394024400,2014-03-05,DIVIDEND,ITSA3,,,
1699,0.015,1519909200,2018-03-01,DIVIDEND,ITSA3,,,
1700,0.014,1251810000,2009-09-01,DIVIDEND,ITSA3,,,
1701,0.015,1409576400,2014-09-01,DIVIDEND,ITSA3,,,
1702,0.014,1259668800,2009-12-01,DIVIDEND,ITSA3,,,
1703,0.014,1275397200,2010-06-01,DIVIDEND,ITSA3,,,
1704,0.0356,1419249600,2014-12-22,DIVIDEND,ITSA3,,,
1705,0.0081,1545134400,2018-12-18,DIVIDEND,ITSA3,,,
1706,0.014,1267448400,2010-03-01,DIVIDEND,ITSA3,,,
1707,0.015,1385985600,2013-12-02,DIVIDEND,ITSA3,,,
1708,0.015,1401714000,2014-06-02,DIVIDEND,ITSA3,,,
1709,0.015,1535979600,2018-09-03,DIVIDEND,ITSA3,,,
1710,0.0395,1141822800,2006-03-08,DIVIDEND,ITSA3,,,
1711,0.015,1362142800,2013-03-01,DIVIDEND,ITSA3,,,
1712,0.015,1496322000,2017-06-01,DIVIDEND,ITSA3,,,
1713,0.079,1471266000,2016-08-15,DIVIDEND,ITSA3,,,
1714,0.015,1512129600,2017-12-01,DIVIDEND,ITSA3,,,
1715,0.015,1488373200,2017-03-01,DIVIDEND,ITSA3,,,
1716,0.014,1228132800,2008-12-01,DIVIDEND,ITSA3,,,
1717,0.014,1243861200,2009-06-01,DIVIDEND,ITSA3,,,
1718,0.015,1378126800,2013-09-02,DIVIDEND,ITSA3,,,
1719,0.086,1387800000,2013-12-23,DIVIDEND,ITSA3,,,
1720,0.0435,1219064400,2008-08-18,DIVIDEND,ITSA3,,,
1721,0.015,1504270800,2017-09-01,DIVIDEND,ITSA3,,,
1722,0.014,1235998800,2009-03-02,DIVIDEND,ITSA3,,,
1723,0.015,1354536000,2012-12-03,DIVIDEND,ITSA3,,,
1724,0.015,1370264400,2013-06-03,DIVIDEND,ITSA3,,,
1725,0.166753,1487682000,2017-02-21,DIVIDEND,ITSA3,,,
1726,,1527858000,2018-06-01,SPLIT,ITSA3,11.0,10.0,10/11
1727,,1367499600,2013-05-02,SPLIT,ITSA3,11.0,10.0,10/11
1728,,1399294800,2014-05-05,SPLIT,ITSA3,11.0,10.0,10/11
1729,,1462194000,2016-05-02,SPLIT,ITSA3,11.0,10.0,10/11
1730,,1430830800,2015-05-05,SPLIT,ITSA3,11.0,10.0,10/11
1731,,1335531600,2012-04-27,SPLIT,ITSA3,11.0,10.0,10/11
1732,,1241442000,2009-05-04,SPLIT,ITSA3,11.0,10.0,10/11
1733,0.015,1480593600,2016-12-01,DIVIDEND,ITSA4,,,
1734,0.01273,1221829200,2008-09-19,DIVIDEND,ITSA4,,,
1735,0.015,1456837200,2016-03-01,DIVIDEND,ITSA4,,,
1736,0.3405,1565960400,2019-08-16,DIVIDEND,ITSA4,,,
1737,0.1818,1455883200,2016-02-19,DIVIDEND,ITSA4,,,
1738,0.01045,1196164800,2007-11-27,DIVIDEND,ITSA4,,,
1739,0.01273,1214226000,2008-06-23,DIVIDEND,ITSA4,,,
1740,0.014,1314882000,2011-09-01,DIVIDEND,ITSA4,,,
1741,0.00545,1203944400,2008-02-25,DIVIDEND,ITSA4,,,
1742,0.015,1346677200,2012-09-03,DIVIDEND,ITSA4,,,
1743,0.014,1322740800,2011-12-01,DIVIDEND,ITSA4,,,
1744,0.015,1338555600,2012-06-01,DIVIDEND,ITSA4,,,
1745,0.015,1472734800,2016-09-01,DIVIDEND,ITSA4,,,
1746,0.207,1356523200,2012-12-26,DIVIDEND,ITSA4,,,
1747,0.196263,1423656000,2015-02-11,DIVIDEND,ITSA4,,,
1748,0.0865,1439470800,2015-08-13,DIVIDEND,ITSA4,,,
1749,0.015,1448971200,2015-12-01,DIVIDEND,ITSA4,,,
1750,0.276,1482494400,2016-12-23,DIVIDEND,ITSA4,,,
1751,0.015,1464786000,2016-06-01,DIVIDEND,ITSA4,,,
1752,0.1477,1330606800,2012-03-01,DIVIDEND,ITSA4,,,
1753,0.015,1425301200,2015-03-02,DIVIDEND,ITSA4,,,
1754,0.02,1575288000,2019-12-02,DIVIDEND,ITSA4,,,
1755,0.02,1559566800,2019-06-03,DIVIDEND,ITSA4,,,
1756,0.1209,1449748800,2015-12-10,DIVIDEND,ITSA4,,,
1757,0.02,1551445200,2019-03-01,DIVIDEND,ITSA4,,,
1758,0.2088,1534770000,2018-08-20,DIVIDEND,ITSA4,,,
1759,0.014,1283346000,2010-09-01,DIVIDEND,ITSA4,,,
1760,0.06086,1281531600,2010-08-11,DIVIDEND,ITSA4,,,
1761,0.00595,1576238400,2019-12-13,DIVIDEND,ITSA4,,,
1762,0.015,1441112400,2015-09-01,DIVIDEND,ITSA4,,,
1763,0.014,1291204800,2010-12-01,DIVIDEND,ITSA4,,,
1764,0.014,1306933200,2011-06-01,DIVIDEND,ITSA4,,,
1765,0.097,1324900800,2011-12-26,DIVIDEND,ITSA4,,,
1766,0.014,1298984400,2011-03-01,DIVIDEND,ITSA4,,,
1767,0.082,1408021200,2014-08-14,DIVIDEND,ITSA4,,,
1768,0.015,1417435200,2014-12-01,DIVIDEND,ITSA4,,,
1769,0.015,1433163600,2015-06-01,DIVIDEND,ITSA4,,,
1770,0.02,1567429200,2019-09-02,DIVIDEND,ITSA4,,,
1771,0.3111,1550840400,2019-02-22,DIVIDEND,ITSA4,,,
1772,0.66925,1519390800,2018-02-23,DIVIDEND,ITSA4,,,
1773,0.013636,1527858000,2018-06-01,DIVIDEND,ITSA4,,,
1774,0.079,1502802000,2017-08-15,DIVIDEND,ITSA4,,,
1775,0.02,1543838400,2018-12-03,DIVIDEND,ITSA4,,,
1776,0.015,1394024400,2014-03-05,DIVIDEND,ITSA4,,,
1777,0.015,1519909200,2018-03-01,DIVIDEND,ITSA4,,,
1778,0.014,1251810000,2009-09-01,DIVIDEND,ITSA4,,,
1779,0.015,1409576400,2014-09-01,DIVIDEND,ITSA4,,,
1780,0.014,1259668800,2009-12-01,DIVIDEND,ITSA4,,,
1781,0.014,1275397200,2010-06-01,DIVIDEND,ITSA4,,,
1782,0.0356,1419249600,2014-12-22,DIVIDEND,ITSA4,,,
1783,0.0081,1545134400,2018-12-18,DIVIDEND,ITSA4,,,
1784,0.014,1267448400,2010-03-01,DIVIDEND,ITSA4,,,
1785,0.015,1385985600,2013-12-02,DIVIDEND,ITSA4,,,
1786,0.015,1401714000,2014-06-02,DIVIDEND,ITSA4,,,
1787,0.015,1535979600,2018-09-03,DIVIDEND,ITSA4,,,
1788,0.015,1362142800,2013-03-01,DIVIDEND,ITSA4,,,
1789,0.015,1496322000,2017-06-01,DIVIDEND,ITSA4,,,
1790,0.079,1471266000,2016-08-15,DIVIDEND,ITSA4,,,
1791,0.015,1512129600,2017-12-01,DIVIDEND,ITSA4,,,
1792,0.015,1488373200,2017-03-01,DIVIDEND,ITSA4,,,
1793,0.014,1243861200,2009-06-01,DIVIDEND,ITSA4,,,
1794,0.015,1378126800,2013-09-02,DIVIDEND,ITSA4,,,
1795,0.086,1387800000,2013-12-23,DIVIDEND,ITSA4,,,
1796,0.03955,1219064400,2008-08-18,DIVIDEND,ITSA4,,,
1797,0.015,1504270800,2017-09-01,DIVIDEND,ITSA4,,,
1798,0.01273,1235998800,2009-03-02,DIVIDEND,ITSA4,,,
1799,0.015,1354536000,2012-12-03,DIVIDEND,ITSA4,,,
1800,0.015,1370264400,2013-06-03,DIVIDEND,ITSA4,,,
1801,0.166697,1487682000,2017-02-21,DIVIDEND,ITSA4,,,
1802,,1527858000,2018-06-01,SPLIT,ITSA4,11.0,10.0,10/11
1803,,1367499600,2013-05-02,SPLIT,ITSA4,11.0,10.0,10/11
1804,,1399294800,2014-05-05,SPLIT,ITSA4,11.0,10.0,10/11
1805,,1462194000,2016-05-02,SPLIT,ITSA4,11.0,10.0,10/11
1806,,1430830800,2015-05-05,SPLIT,ITSA4,11.0,10.0,10/11
1807,,1335531600,2012-04-27,SPLIT,ITSA4,11.0,10.0,10/11
1808,,1241442000,2009-05-04,SPLIT,ITSA4,11.0,10.0,10/11
1809,0.15841,1336050000,2012-05-03,DIVIDEND,JFEN3,,,
1810,0.05842,1367499600,2013-05-02,DIVIDEND,JFEN3,,,
1811,0.068738,1399035600,2014-05-02,DIVIDEND,JFEN3,,,
1812,0.138254,1304341200,2011-05-02,DIVIDEND,JFEN3,,,
1813,,1178110800,2007-05-02,SPLIT,JFEN3,106.0,100.0,100/106
1814,,1187960400,2007-08-24,SPLIT,JFEN3,1.0,20.0,20/1
1815,,1522933200,2018-04-05,SPLIT,JFEN3,1.0,10.0,10/1
